1530318442.000000, IBI
14.860055,0.937543
16.016358,1.156303
16.907024,0.890666
18.032076,1.125051
19.157127,1.125051
20.204050,1.046923
21.454107,1.250057
22.485404,1.031297
23.641707,1.156303
24.704256,1.062549
31.860834,1.000046
32.860879,1.000046
45.580212,1.062549
46.705263,1.125051
47.736560,1.031297
61.018418,0.890666
62.034090,1.015671
63.018510,0.984420
64.018556,1.000046
65.049853,1.031297
66.003021,0.953169
95.816886,1.078174
96.957563,1.140677
98.020112,1.062549
99.145164,1.125051
100.176461,1.031297
101.223384,1.046923
102.239055,1.015671
103.176598,0.937543
104.176644,1.000046
105.192315,1.015671
106.161110,0.968794
107.254910,1.093800
108.286207,1.031297
109.348756,1.062549
110.364427,1.015671
111.317596,0.953169
112.317641,1.000046
113.286436,0.968794
134.615537,0.906291
135.584332,0.968794
136.600003,1.015671
137.584423,0.984420
138.646972,1.062549
158.210367,0.984420
159.069782,0.859414
159.991699,0.921917
160.897990,0.906291
161.694902,0.796911
162.491813,0.796911
163.273099,0.781286
164.054385,0.781286
164.898173,0.843789
165.804465,0.906291
166.679505,0.875040
175.414280,0.906291
176.304945,0.890666
177.367494,1.062549
178.476920,1.109426
179.414463,0.937543
180.320754,0.906291
188.805518,0.875040
189.524301,0.718783
208.900187,0.734409
209.618970,0.718783
210.353379,0.734409
211.040910,0.687531
211.744068,0.703157
212.494102,0.750034
228.072940,1.000046
254.996047,0.671906
255.746082,0.750034
256.355485,0.609403
257.027390,0.671906
266.574703,0.656280
267.293485,0.718783
270.653014,0.546900
271.403049,0.750034
271.965574,0.562526
285.825584,0.718783
321.499092,0.781286
322.233500,0.734409
323.014786,0.781286
327.530618,0.687531
331.858941,0.718783
341.187493,0.859414
341.921901,0.734409
342.671936,0.750034
343.468847,0.796911
344.250133,0.781286
345.031419,0.781286
359.938351,0.828163
368.516869,0.734409
369.282529,0.765660
374.985915,0.703157
385.080127,0.671906
385.798910,0.718783
391.611676,0.718783
392.330459,0.718783
393.049242,0.718783
398.893259,0.734409
399.658919,0.765660
400.362077,0.703157
401.127737,0.765660
401.877771,0.750034
409.831260,0.796911
410.612546,0.781286
417.347229,0.578151
435.973082,0.703157
436.707490,0.734409
460.224192,0.843789
485.772236,1.171929
486.866036,1.093800
496.991500,1.125051
497.866540,0.875040
504.069949,0.937543
504.991866,0.921917
505.991912,1.000046
506.929455,0.937543
508.007629,1.078174
508.976423,0.968794
509.804586,0.828163
510.773381,0.968794
511.851555,1.078174
512.929729,1.078174
513.961026,1.031297
515.007949,1.046923
515.929867,0.921917
516.898661,0.968794
517.679947,0.781286
518.445607,0.765660
519.273770,0.828163
524.180244,0.812537
525.055284,0.875040
526.086581,1.031297
527.211633,1.125051
528.321059,1.109426
535.587016,1.031297
536.665191,1.078174
