-30,56,23
-30,55,22
-30,54,22
-30,53,21
-31,52,22
-30,53,22
-30,55,24
-30,57,24
-29,61,25
-28,62,25
-26,62,25
-26,61,24
-27,60,24
-28,57,24
-27,55,25
-23,56,28
-19,61,28
-17,64,29
-14,63,30
-14,59,28
-14,58,27
-13,55,26
-12,56,25
-11,54,25
-12,52,24
-13,51,23
-14,51,22
-15,52,21
-16,52,20
-18,51,18
-20,51,16
-22,52,16
-24,56,16
-25,59,16
-29,63,15
-31,67,15
-32,66,15
-33,65,16
-31,70,18
-30,72,19
-27,69,20
-25,67,19
-24,58,16
-24,52,15
-24,51,15
-21,55,17
-19,62,20
-17,64,18
-12,74,14
-9,76,14
-12,70,14
-12,51,19
-12,44,22
-11,39,22
-8,42,22
-7,43,21
-3,49,16
-2,58,10
-3,60,10
-10,58,7
-11,66,3
-14,69,3
-15,76,9
-14,79,10
-12,80,11
-9,70,7
-6,64,7
2,60,12
-8,62,8
-13,63,7
-18,71,-5
-18,72,-8
-6,68,-5
3,62,-4
4,57,-5
7,52,-1
-5,53,9
-6,58,15
-22,74,11
-14,79,3
-12,76,0
-11,71,-2
-14,70,4
-21,67,15
-26,65,17
-25,65,18
-19,65,12
-19,64,9
-20,63,9
-20,62,12
-22,61,14
-18,60,18
-18,58,21
-20,58,21
-21,59,20
-19,59,21
-20,58,21
-20,56,24
-18,55,25
-18,55,24
-20,55,27
-19,55,31
-17,52,39
-21,48,33
-24,49,35
-35,50,37
-29,52,44
-29,53,41
-24,49,34
-14,48,40
-17,47,37
-23,48,34
-18,46,39
-12,45,50
-20,37,42
-20,35,43
-16,34,46
-25,38,47
-25,39,47
-25,42,45
-25,42,45
-25,41,44
-24,40,49
-25,39,50
-26,36,49
-27,35,49
-27,35,48
-24,34,47
-26,37,47
-28,40,47
-29,43,39
-28,44,37
-21,41,39
-23,35,41
-25,32,42
-25,29,50
-28,32,56
-29,34,54
-29,35,47
-29,35,44
-30,34,44
-32,32,44
-31,31,46
-26,27,54
-32,20,52
-42,21,45
-40,18,51
-44,17,56
-43,18,53
-39,25,51
-38,26,54
-32,21,51
-28,17,56
-25,16,58
-32,11,55
-31,6,56
-26,5,55
-27,4,55
-51,8,61
-44,10,61
-25,9,55
-22,7,54
-15,5,55
-9,3,57
-5,0,58
-10,-3,64
-25,-4,59
-27,-5,61
-29,-5,58
-28,-4,57
-28,-5,59
-27,-5,58
-26,-5,58
-26,-5,59
-32,-5,59
-32,-5,57
-32,-6,56
-28,-5,56
-27,-5,56
-23,-4,57
-22,-4,58
-24,-3,61
-31,-4,56
-33,-5,57
-30,-6,56
-26,-7,58
-25,-7,57
-25,-7,57
-25,-6,58
-27,-4,59
-24,-2,59
-23,-2,60
-24,-2,58
-28,-3,56
-29,-3,56
-31,-5,57
-32,-5,58
-31,-4,57
-28,-1,58
-28,0,57
-25,-1,55
-23,-3,57
-27,-4,57
-33,-5,56
-30,-4,57
-28,-3,57
-29,-2,57
-29,-2,57
-30,-2,56
-30,-3,56
-31,-3,58
-31,-2,58
-29,-2,56
-30,-2,56
-32,-2,56
-32,-2,56
-31,-3,56
-31,-3,56
-31,-4,56
-31,-4,56
-32,-4,56
-32,-5,57
-29,-7,59
-25,-9,58
-28,-9,56
-28,-8,58
-29,-3,55
-30,-2,55
-29,-3,56
-30,-3,55
-32,-2,54
-32,-1,55
-33,0,55
-32,1,56
-32,1,56
-32,1,55
-33,1,56
-32,1,57
-34,-2,57
-32,-3,55
-29,-2,56
-26,0,56
-26,3,55
-27,5,54
-33,8,53
-37,9,54
-35,9,55
-40,12,53
-42,14,53
-39,15,52
-38,16,51
-37,17,50
-32,16,52
-29,13,53
-31,11,52
-33,10,54
-32,8,58
-36,6,58
-35,6,58
-34,7,58
-30,9,55
-28,11,55
-29,12,54
-32,12,53
-36,10,50
-36,9,50
-35,5,54
-34,6,56
-34,6,56
-38,9,54
-40,9,54
-39,11,53
-38,13,50
-37,12,51
-32,7,56
-30,0,57
-28,-2,56
-31,-4,56
-36,-1,58
-47,11,59
-44,19,69
-61,19,67
-60,24,64
-37,22,44
-25,17,35
-4,0,36
-4,-10,26
-31,-23,18
-52,-27,22
-50,-27,32
-34,0,127
-58,-2,21
-51,2,24
-25,10,67
-32,6,48
-39,6,44
-39,5,54
-37,3,52
-39,3,59
-47,3,44
-49,3,41
-53,0,42
-57,-5,42
-52,-5,44
-43,-5,44
-43,-7,44
-45,-7,44
-56,-6,40
-58,-6,40
-56,-5,42
-52,-5,40
-50,-5,41
-50,-6,40
-49,-8,42
-50,-9,42
-52,-9,42
-53,-9,42
-53,-6,41
-53,-4,41
-52,-4,41
-51,-5,40
-50,-7,41
-49,-8,43
-50,-9,43
-48,-9,44
-46,-7,46
-46,-2,45
-50,-1,43
-58,4,40
-66,8,43
-66,9,43
-57,8,46
-25,0,60
-27,-4,58
-32,-5,46
-29,-8,44
-20,-14,47
-8,-13,69
-14,-14,69
-28,-15,57
-38,-13,54
-41,-12,53
-45,-12,45
-42,-13,37
-36,-12,40
-28,-18,42
-28,-20,41
-38,-16,47
-55,-11,70
-49,-9,68
-39,-4,45
-39,-1,52
-36,-1,56
-32,-4,56
-33,-6,54
-39,-7,52
-42,-7,52
-41,-7,51
-41,-7,52
-43,-10,47
-43,-11,45
-42,-11,51
-36,-8,52
-36,-6,51
-41,-3,48
-43,-2,46
-48,-3,45
-44,-9,49
-39,-12,52
-34,-13,54
-34,-16,53
-35,-12,56
-32,-9,55
-34,-8,53
-33,-4,55
-34,-2,53
-35,-1,53
-33,0,54
-32,2,55
-31,2,56
-31,0,56
-32,1,54
-32,2,54
-33,3,53
-33,3,52
-36,0,52
-39,-5,52
-41,-8,52
-41,-10,51
-41,-11,51
-42,-10,50
-42,-7,49
-42,-5,49
-42,-4,49
-42,-3,49
-42,-3,49
-42,-5,48
-43,-7,47
-45,-8,46
-46,-10,46
-47,-12,46
-50,-13,43
-51,-12,44
-45,-10,45
-43,-9,47
-45,-8,46
-46,-7,46
-45,-8,45
-47,-8,44
-49,-8,44
-47,-9,45
-49,-9,45
-48,-8,44
-46,-9,46
-45,-9,46
-42,-9,47
-42,-9,48
-42,-9,47
-49,-9,46
-50,-10,45
-49,-9,44
-43,-9,45
-38,-9,45
-41,-10,44
-51,-12,45
-50,-12,45
-44,-11,43
-46,-9,46
-46,-8,45
-48,-7,47
-45,-5,46
-44,-5,45
-45,-7,46
-46,-8,46
-44,-11,46
-43,-12,47
-43,-12,46
-44,-11,47
-45,-10,46
-45,-10,44
-47,-9,46
-47,-10,45
-46,-9,45
-44,-9,45
-44,-9,46
-46,-9,45
-46,-9,46
-45,-9,46
-46,-10,46
-45,-10,45
-46,-10,44
-47,-11,45
-48,-11,44
-46,-10,45
-45,-10,45
-46,-10,45
-46,-11,45
-46,-11,44
-46,-11,45
-46,-11,45
-46,-10,45
-45,-10,45
-46,-11,45
-46,-11,45
-46,-11,45
-46,-10,45
-46,-10,45
-46,-10,45
-46,-10,45
-46,-10,45
-46,-10,45
-46,-10,45
-46,-11,45
-45,-11,45
-46,-11,45
-46,-11,45
-46,-11,45
-46,-11,45
-46,-11,45
-46,-11,45
-46,-11,44
-46,-11,45
-45,-11,45
-38,-12,49
-40,-11,43
-37,-11,42
-35,-10,41
-36,-5,29
-40,-6,21
-40,8,7
-50,11,-3
-55,7,-12
-99,11,-20
-88,9,-12
-76,11,-19
-69,12,-11
-65,13,-4
-59,24,8
-62,28,2
-68,27,-4
-69,29,-11
-75,67,-54
-75,40,-3
-55,28,0
-63,32,-5
-77,51,-29
-55,32,-1
-54,40,2
-57,36,-5
-51,33,-7
-46,31,-8
-39,30,-5
-40,32,-6
-38,33,-9
-43,38,-9
-48,39,-11
-46,43,-6
-65,45,-12
-59,44,-6
-51,42,-3
-52,43,-7
-43,45,-10
-36,50,-10
-41,57,-6
-51,65,-2
-43,63,-5
-50,68,-6
-48,62,-9
-37,57,-6
-34,56,-6
-39,54,-4
-41,54,-7
-34,50,-10
-28,51,-1
-30,53,1
-38,55,-12
-40,57,-11
-38,58,-9
-39,57,-7
-43,55,-9
-45,51,-13
-41,52,-7
-44,52,-6
-45,50,-8
-45,48,-10
-45,48,-10
-45,47,-8
-48,45,-12
-47,44,-11
-46,43,-9
-49,43,-10
-48,42,-11
-50,40,-11
-54,41,-11
-49,37,-11
-51,37,-10
-50,36,-9
-49,34,-12
-55,33,-9
-49,33,-6
-55,33,-8
-59,35,-8
-60,37,-8
-60,32,-7
-59,32,-8
-60,32,-11
-52,28,-8
-49,27,-6
-45,26,-5
-48,27,-6
-54,31,-8
-55,33,-7
-52,33,-7
-51,35,-9
-55,38,-11
-54,38,-10
-55,38,-14
-55,39,-12
-56,39,-11
-53,39,-9
-52,39,-10
-53,39,-14
-51,41,-11
-52,41,-10
-50,40,-11
-46,40,-14
-45,41,-14
-45,42,-12
-44,43,-12
-45,45,-15
-46,46,-13
-46,47,-14
-45,49,-11
-47,51,-8
-48,51,-9
-50,52,-10
-54,53,-9
-52,53,-9
-43,50,-10
-42,50,-12
-49,51,-11
-49,48,-10
-47,46,-10
-46,44,-11
-45,43,-11
-44,43,-11
-45,44,-12
-47,44,-13
-47,43,-13
-48,43,-16
-48,43,-15
-49,42,-15
-48,40,-14
-47,40,-14
-47,39,-15
-46,40,-13
-47,40,-12
-50,39,-15
-51,39,-13
-52,38,-15
-53,37,-16
-53,38,-16
-50,37,-19
-48,39,-16
-49,40,-16
-53,41,-18
-61,43,-21
-61,43,-21
-55,38,-17
-50,36,-14
-60,36,-19
-55,35,-15
-56,33,-13
-58,32,-11
-56,30,-8
-58,29,-6
-60,28,-5
-60,26,-5
-59,24,-5
-61,23,-5
-63,23,-4
-58,21,-1
-58,19,-1
-59,18,-3
-59,17,-7
-54,15,-5
-51,14,-4
-50,18,-2
-53,19,-2
-59,20,-2
-59,19,-3
-59,23,-1
-62,24,0
-62,25,0
-64,26,0
-67,28,-2
-65,28,-2
-61,26,1
-61,27,-2
-60,28,-2
-58,28,-2
-58,30,-2
-60,30,-3
-60,31,-2
-60,31,-4
-61,32,-4
-56,33,-3
-53,33,-4
-53,34,-4
-51,34,-5
-48,35,-5
-47,38,-6
-53,41,-7
-53,42,-8
-51,45,-9
-57,48,-6
-58,47,-6
-55,44,-6
-48,42,-7
-49,43,-7
-62,49,-7
-68,54,-5
-63,51,-3
-44,42,-7
-43,41,-10
-57,41,-10
-51,39,-4
-52,39,-7
-54,39,-8
-57,40,-6
-51,38,-5
-57,37,-6
-61,37,-5
-59,33,-6
-59,29,-5
-64,29,-6
-61,26,-4
-60,25,-5
-57,23,-3
-60,22,-4
-60,21,-4
-53,18,-2
-52,18,-4
-52,18,-6
-48,21,-4
-51,22,-4
-63,23,-4
-59,22,-1
-60,23,-1
-64,25,-3
-60,25,-2
-63,25,-3
-60,29,-4
-58,28,-2
-60,29,-1
-59,29,-2
-58,30,-2
-54,30,-1
-55,31,-2
-55,32,-3
-54,34,-3
-55,37,-4
-53,37,-3
-53,37,-4
-50,37,-5
-46,37,-4
-47,42,-6
-46,44,-7
-49,48,-7
-53,53,-6
-58,56,-7
-54,54,-5
-56,55,-4
-55,55,-3
-52,55,-2
-48,53,-2
-46,51,-4
-50,50,-6
-51,48,-7
-48,46,-4
-48,44,-9
-46,43,-10
-45,44,-5
-50,43,-9
-51,42,-10
-53,39,-11
-53,39,-10
-51,37,-10
-50,36,-9
-50,36,-7
-52,35,-10
-56,36,-10
-56,36,-9
-57,34,-8
-57,31,-10
-56,30,-10
-55,27,-9
-55,26,-9
-56,26,-9
-60,29,-12
-63,29,-13
-61,29,-11
-61,29,-10
-59,28,-9
-56,25,-7
-57,24,-6
-59,23,-8
-60,24,-9
-60,23,-10
-63,23,-11
-59,22,-9
-58,22,-9
-54,21,-9
-50,22,-7
-50,21,-6
-56,21,-5
-56,22,-4
-64,26,-5
-61,28,-5
-65,29,-5
-65,29,-5
-65,27,-7
-62,26,-6
-60,27,-5
-63,28,-5
-73,31,-5
-69,27,-8
-67,27,-8
-66,32,-5
-73,26,-7
-64,24,-8
-43,19,-4
-59,20,-7
-65,20,-7
-63,18,-9
-59,16,-13
-45,15,-3
-54,20,-1
-63,22,-5
-66,25,-5
-64,26,-7
-65,25,-3
-69,20,-6
-66,20,-10
-63,21,-12
-58,20,-10
-64,29,2
-79,23,-8
-61,24,-6
-61,24,-5
-51,26,-2
-61,23,-9
-59,19,-7
-64,20,-10
-63,23,-10
-64,23,-11
-69,26,-12
-69,25,-20
-47,28,-6
-65,32,5
-94,25,-15
-60,20,-13
-50,27,-10
-61,27,-4
-61,19,-14
-54,18,-13
-48,20,-1
-67,23,-13
-75,23,-14
-71,23,-12
-66,28,-3
-66,22,-11
-61,16,-9
-61,14,-11
-49,22,-3
-70,22,-10
-70,18,-12
-54,18,-5
-59,23,4
-60,24,3
-60,26,-5
-63,27,-4
-65,31,-4
-61,26,-2
-60,24,-4
-71,18,-12
-70,10,-10
-71,10,-3
-69,18,0
-72,19,-14
-62,22,-6
-57,23,0
-64,20,0
-63,18,1
-67,12,5
-80,13,2
-63,16,14
-42,20,20
-48,25,18
-51,22,24
-54,21,26
-58,25,29
-76,18,7
-74,16,6
-53,19,12
-85,17,18
-65,15,16
-69,20,19
-61,25,25
-65,23,19
-58,21,19
-65,34,27
-60,21,21
-48,13,33
-51,11,33
-54,13,37
-57,2,15
-61,11,14
-67,13,45
-74,13,18
-72,12,14
-51,17,28
-48,14,34
-64,7,21
-56,-4,12
-41,-2,23
-42,2,29
-33,-2,34
-34,9,29
-77,36,24
-93,26,23
-64,23,32
-55,13,26
-58,13,21
-53,16,21
-51,5,17
-39,11,26
-39,6,22
-51,15,35
-62,21,34
-65,19,40
-55,28,33
-76,23,42
-71,18,30
-58,15,30
-46,14,35
-68,17,16
-52,12,23
-54,14,19
-42,9,29
-45,7,29
-48,12,38
-50,10,44
-62,21,29
-94,19,39
-67,14,43
-61,9,33
-50,11,34
-55,15,32
-47,11,33
-47,6,27
-44,6,26
-53,1,17
-44,7,24
-50,10,36
-64,15,46
-58,-2,35
-69,24,29
-82,14,38
-68,15,36
-57,13,33
-62,13,27
-44,8,25
-35,6,32
-52,1,16
-48,6,22
-53,6,31
-67,12,27
-45,2,43
-64,32,29
-109,26,38
-66,19,36
-66,14,29
-50,10,23
-52,16,20
-45,8,18
-43,6,21
-54,5,11
-57,8,16
-75,15,25
-78,18,32
-48,13,25
-78,33,41
-93,24,41
-58,15,25
-53,14,23
-49,15,22
-46,16,25
-61,6,16
-62,9,12
-47,13,20
-42,11,31
-57,17,35
-54,17,26
-65,32,18
-79,24,45
-67,14,32
-56,10,29
-43,9,29
-67,19,11
-50,9,20
-38,11,24
-43,13,24
-52,16,19
-50,18,24
-47,20,23
-57,23,6
-65,25,-7
-62,24,-6
-74,26,7
-105,23,26
-78,14,-2
-79,16,6
-76,17,9
-52,19,2
-45,24,4
-45,25,3
-51,27,2
-48,32,-3
-49,34,-2
-63,40,2
-69,39,6
-73,36,5
-68,32,2
-64,31,0
-49,30,0
-40,32,2
-41,36,1
-50,39,-5
-51,40,-6
-52,40,-4
-54,41,0
-57,41,-3
-52,42,-3
-46,47,2
-47,49,2
-50,54,-3
-41,57,3
-43,58,2
-43,54,-4
-42,52,-4
-42,48,-4
-49,49,-5
-46,48,-3
-44,49,-5
-41,52,-4
-42,55,-2
-42,61,2
-45,59,-8
-42,56,-12
-45,54,-15
-44,53,-14
-39,53,-10
-38,50,-13
-38,51,-12
-37,48,-8
-39,42,-12
-37,41,-12
-49,42,-14
-51,45,-10
-46,45,-6
-46,45,-11
-45,46,-10
-49,48,-9
-48,48,-10
-51,48,-10
-52,47,-12
-49,47,-12
-47,47,-14
-48,47,-13
-51,46,-12
-50,46,-10
-49,45,-9
-51,42,-12
-54,39,-10
-53,39,-8
-53,39,-7
-60,38,-5
-58,37,-4
-55,35,-7
-47,32,40
-104,87,54
-79,36,-21
-6,41,15
-66,28,-33
-48,31,-6
-48,31,0
-49,32,-9
-58,34,-8
-57,34,-5
-60,33,-11
-59,33,-11
-62,34,-10
-65,33,-8
-62,30,-8
-62,30,-10
-61,31,-10
-62,29,-11
-61,31,-10
-61,34,-1
-65,32,-2
-63,26,-12
-57,25,-5
-57,25,-5
-57,26,-4
-62,24,5
-64,21,8
-73,16,3
-70,13,0
-61,10,-6
-58,10,-6
-58,11,-4
-60,9,-6
-57,9,-2
-59,10,-2
-55,11,-2
-47,10,-3
-59,10,-2
-77,11,-5
-70,10,-7
-57,11,-6
-59,11,-1
-58,12,-2
-66,16,-6
-65,18,-5
-59,20,-1
-68,19,1
-68,21,-2
-64,24,-1
-53,24,-1
-63,25,-2
-61,27,2
-53,25,-2
-54,27,-3
-62,31,-4
-50,32,-3
-51,33,-4
-49,35,-5
-51,37,-7
-47,40,-4
-49,40,-6
-53,40,-9
-53,44,-13
-42,47,-11
-44,49,-11
-49,54,-12
-45,55,-9
-46,54,-9
-51,54,-11
-49,54,-12
-35,53,-12
-28,49,-12
-26,47,-12
-28,49,-19
-35,56,-18
-35,56,-19
-41,60,-11
-49,61,-13
-36,58,-16
-32,58,-13
-32,55,-19
-14,59,-10
-27,60,-17
-48,61,-23
-29,59,12
-37,49,9
-31,48,5
-32,52,14
-30,52,15
-20,55,1
-3,66,-25
-24,56,-20
-31,49,-15
-37,52,-15
-36,53,-25
-16,60,-33
-27,62,-23
-23,65,-10
-17,63,-6
-15,60,-8
-23,60,-22
-31,63,-19
-37,63,-14
-28,57,-12
-22,55,-17
-20,58,-14
-24,58,-21
-21,62,-16
-23,53,-21
-22,60,-18
-19,60,-18
-19,50,-20
-4,48,-15
-33,49,-26
-19,70,-9
-24,65,-15
-35,61,-31
-18,62,-22
-18,60,-22
-23,58,-25
-22,61,-21
-23,63,-20
-26,64,-17
-21,61,-16
-17,61,-15
-15,59,-18
-15,58,-18
-15,58,-17
-15,56,-17
-16,56,-16
-19,58,-20
-19,61,-20
-19,61,-19
-15,60,-17
-17,59,-20
-18,58,-21
-17,59,-20
-16,60,-20
-16,59,-19
-16,59,-19
-16,59,-20
-15,58,-18
-12,50,-19
-15,48,-19
-15,69,-20
-19,73,-21
-20,60,-22
-17,58,-21
-17,59,-19
-17,62,-15
-17,62,-17
-18,61,-17
-17,58,-19
-18,58,-20
-16,59,-19
-16,60,-19
-16,59,-21
-16,57,-19
-18,59,-19
-17,61,-16
-18,64,-13
-22,70,-13
-25,73,-10
-29,75,-14
-23,74,-17
-22,72,-21
-13,67,-27
-17,65,-23
-8,56,-13
6,52,19
-16,54,8
-51,58,-18
-31,47,-21
-34,45,-25
-29,45,-32
-39,46,-43
-41,50,-42
20,57,15
-12,62,1
-38,64,-26
-39,55,-28
-38,48,-23
-43,45,-20
-40,45,-14
-41,47,-14
-43,48,-18
-40,48,-16
-44,47,-17
-47,44,-18
-46,43,-18
-42,40,-15
-44,40,-14
-45,41,-12
-46,41,-11
-50,41,-11
-54,41,-10
-53,42,-7
-53,42,-5
-58,42,-5
-59,41,-4
-58,38,-4
-59,32,0
-69,28,1
-77,27,0
-83,26,-2
-79,22,-4
-73,17,-6
-71,18,-10
-65,17,-7
-60,15,7
-69,5,0
-73,-2,-3
-67,-15,3
-64,-17,14
-68,-17,14
-64,-19,8
-50,-19,11
-42,-18,11
-43,-17,6
-44,-14,2
-33,-12,19
-61,11,49
-85,-10,26
-61,0,-13
-63,-9,-17
-67,-9,-2
-50,-17,-11
-39,-13,-6
-39,-17,-13
-61,-22,-13
-68,-22,-4
-92,-6,29
-91,-4,3
-85,1,-2
-78,-7,-7
-68,-7,-7
-59,-10,-7
-57,-11,-6
-59,-9,-7
-62,-9,-2
-69,-5,2
-69,-5,2
-71,-4,-7
-72,-2,-15
-69,-2,-17
-62,-3,-15
-61,-4,-15
-60,-5,-13
-65,-5,-16
-63,-6,-17
-62,-4,-17
-62,-4,-19
-63,-5,-20
-66,-6,-21
-67,-6,-21
-66,-6,-21
-66,-8,-20
-61,-10,-20
-61,-12,-18
-60,-14,-15
-60,-15,-17
-60,-15,-16
-62,-14,-20
-63,-14,-19
-64,-12,-16
-64,-10,-16
-64,-7,-14
-61,-6,-11
-60,-5,-11
-59,-6,-12
-62,-6,-14
-63,-6,-16
-65,-5,-19
-64,-5,-22
-67,-8,-26
-64,-15,-27
-62,-18,-25
-58,-19,-21
-58,-18,-21
-58,-16,-22
-60,-12,-23
-59,-10,-19
-60,-11,-20
-65,-12,-14
-60,-10,-11
-63,-9,-7
-63,-7,-2
-68,-8,-1
-72,-10,4
-67,-4,3
-64,-5,-3
-61,-11,-4
-67,-11,7
-72,-11,3
-72,-15,0
-72,-15,1
-69,-12,6
-66,-8,10
-64,-8,10
-62,-6,12
-55,-3,14
-55,-1,13
-56,-5,13
-57,-7,12
-58,-8,11
-62,-10,6
-64,-9,4
-70,-7,-1
-73,-5,-5
-77,-6,-8
-72,-7,-8
-64,-6,-7
-62,-6,-6
-60,-7,-4
-60,-8,-4
-64,-10,-8
-70,-13,-14
-71,-13,-16
-67,-12,-17
-64,-12,-17
-62,-12,-15
-61,-12,-11
-62,-11,-11
-63,-10,-10
-64,-10,-9
-64,-10,-9
-65,-11,-7
-64,-11,-6
-65,-11,-7
-65,-11,-6
-65,-11,-6
-65,-11,-6
-66,-12,-8
-65,-12,-9
-62,-12,-9
-62,-12,-9
-63,-12,-9
-66,-11,-9
-67,-11,-7
-67,-11,-7
-66,-11,-5
-65,-12,-4
-65,-11,-3
-65,-10,-4
-65,-10,-4
-64,-10,-4
-64,-10,-4
-65,-10,-4
-65,-11,-5
-66,-11,-5
-66,-11,-5
-66,-12,-6
-65,-12,-6
-62,-12,-6
-63,-13,-6
-65,-13,-6
-66,-12,-6
-66,-10,-5
-66,-10,-5
-65,-10,-5
-65,-10,-4
-64,-10,-4
-65,-11,-5
-65,-11,-5
-64,-11,-5
-63,-11,-4
-64,-12,-5
-65,-12,-5
-65,-11,-4
-65,-11,-4
-65,-11,-5
-64,-11,-6
-66,-12,-5
-66,-12,-7
-65,-11,-7
-66,-10,-6
-65,-10,-5
-65,-10,-5
-68,-9,-6
-86,-6,3
-89,-4,9
-105,-6,16
-112,-14,11
-87,-38,2
-67,-29,18
-61,-37,5
-15,-37,32
-22,-34,18
-30,-39,8
-23,-39,9
-14,-36,12
-11,-32,22
-24,-35,31
-24,-35,36
-22,-33,50
-23,-25,55
-16,-24,59
-17,-39,61
-43,-45,53
-48,-43,41
-43,-47,31
-41,-48,30
-22,-53,32
-21,-61,31
-27,-62,24
-20,-58,21
-15,-49,30
-18,-47,36
-12,-37,38
-6,-31,37
-5,-32,38
-4,-35,46
-4,-36,48
-3,-30,50
0,-30,54
0,-32,55
-1,-33,56
-3,-35,58
-6,-36,58
-5,-36,57
-3,-34,57
-1,-31,57
-1,-29,56
-2,-29,56
-2,-24,54
-4,-26,54
-3,-30,56
-3,-26,55
-5,-26,56
-2,-29,56
0,-27,56
-1,-28,57
-7,-29,59
-6,-28,58
-5,-29,57
-2,-29,57
2,-27,58
3,-26,57
1,-28,54
-5,-26,54
-2,-23,54
2,-27,54
0,-29,54
-4,-28,54
0,-27,58
1,-27,57
0,-25,57
-7,-33,57
-7,-31,56
-3,-27,56
-3,-28,56
-2,-28,57
-4,-27,56
-6,-24,56
-4,-29,56
-3,-29,55
-2,-28,56
-6,-31,55
-6,-32,54
-3,-31,55
-5,-30,56
-6,-30,56
-2,-26,55
-3,-26,55
-3,-27,55
-7,-30,55
-6,-28,55
-6,-26,55
-7,-29,56
-6,-30,56
-5,-30,55
-8,-31,55
-9,-31,55
-6,-30,56
-4,-29,57
-6,-28,55
-5,-26,55
-5,-24,54
-8,-28,54
-9,-29,54
-8,-29,55
-9,-26,55
-8,-29,57
-7,-30,57
-7,-29,56
